,obs_id,obs_type,point_id,dither_id,start_time,RA,Dec,PA,lon,lat,ec_pa
409,100,CALBLOCK-F-008,410,13,2023-07-01 16:37:16+00:00,292.4495,53.5359,10.6517,320.9591,73.0102,41.9733
410,100,CALBLOCK-F-008,411,14,2023-07-01 16:49:15+00:00,292.5005,53.5302,10.6927,321.0375,72.9895,42.0483
411,100,CALBLOCK-F-008,412,15,2023-07-01 17:01:14+00:00,292.5462,53.5078,10.7294,321.0769,72.9563,42.0859
412,100,CALBLOCK-F-008,413,16,2023-07-01 17:19:16+00:00,292.4037,53.5582,10.579,320.9193,73.0434,41.8993
413,100,CALBLOCK-F-008,414,17,2023-07-01 17:31:15+00:00,292.4495,53.5359,10.6158,320.9591,73.0102,41.9374
414,100,CALBLOCK-F-008,415,18,2023-07-01 17:43:14+00:00,292.5005,53.5302,10.6568,321.0375,72.9895,42.0124
415,100,CALBLOCK-F-008,416,19,2023-07-01 17:55:13+00:00,292.5462,53.5078,10.6935,321.077,72.9563,42.0501
416,100,CALBLOCK-F-008,417,20,2023-07-01 18:13:15+00:00,292.4037,53.5582,10.5431,320.9192,73.0434,41.8634
417,100,CALBLOCK-F-008,418,21,2023-07-01 18:25:14+00:00,292.4495,53.5358,10.5799,320.9591,73.0102,41.9015
418,100,CALBLOCK-F-008,419,22,2023-07-01 18:37:13+00:00,292.5005,53.5302,10.6209,321.0375,72.9895,41.9765
419,100,CALBLOCK-F-008,420,23,2023-07-01 18:49:12+00:00,292.5462,53.5078,10.6577,321.0771,72.9563,42.0143
420,100,CALBLOCK-F-008,421,24,2023-07-01 19:07:14+00:00,292.4037,53.5581,10.5072,320.9191,73.0433,41.8274
421,100,CALBLOCK-F-008,422,25,2023-07-01 19:19:13+00:00,292.4495,53.5358,10.544,320.9591,73.0101,41.8656
422,100,CALBLOCK-F-008,423,26,2023-07-01 19:31:12+00:00,292.5005,53.5302,10.585,321.0375,72.9896,41.9407
423,100,CALBLOCK-F-008,424,27,2023-07-01 19:43:11+00:00,292.5462,53.5079,10.6218,321.0772,72.9563,41.9785
424,100,CALBLOCK-F-008,425,28,2023-07-01 20:01:13+00:00,292.4037,53.5581,10.4712,320.919,73.0433,41.7914
425,100,CALBLOCK-F-008,426,29,2023-07-01 20:13:12+00:00,292.4495,53.5358,10.5081,320.959,73.0101,41.8297
426,100,CALBLOCK-F-008,427,30,2023-07-01 20:25:11+00:00,292.5005,53.5302,10.5491,321.0376,72.9896,41.9048
427,100,CALBLOCK-F-008,428,31,2023-07-01 20:37:10+00:00,292.5463,53.5079,10.5859,321.0772,72.9564,41.9427
428,100,CALBLOCK-F-008,429,32,2023-07-01 20:55:12+00:00,292.4036,53.5581,10.4353,320.9189,73.0433,41.7554
429,100,CALBLOCK-F-008,430,33,2023-07-01 21:07:11+00:00,292.4495,53.5358,10.4722,320.959,73.0101,41.7937
430,100,CALBLOCK-F-008,431,34,2023-07-01 21:19:10+00:00,292.5005,53.5302,10.5132,321.0376,72.9896,41.8689
431,100,CALBLOCK-F-008,432,35,2023-07-01 21:31:09+00:00,292.5463,53.5079,10.55,321.0773,72.9564,41.9069
432,100,CALBLOCK-F-008,433,36,2023-07-01 21:49:11+00:00,292.4036,53.558,10.3994,320.9188,73.0433,41.7194
433,100,CALBLOCK-F-008,434,37,2023-07-01 22:01:10+00:00,292.4495,53.5358,10.4363,320.959,73.0101,41.7578
434,100,CALBLOCK-F-008,435,38,2023-07-01 22:13:09+00:00,292.5005,53.5302,10.4773,321.0376,72.9896,41.833
435,100,CALBLOCK-F-008,436,39,2023-07-01 22:25:08+00:00,292.5463,53.5079,10.5141,321.0774,72.9564,41.8711
436,100,CALBLOCK-F-008,437,40,2023-07-01 22:43:10+00:00,292.4036,53.558,10.3635,320.9187,73.0433,41.6834
437,100,CALBLOCK-F-008,438,41,2023-07-01 22:55:09+00:00,292.4495,53.5358,10.4004,320.959,73.0101,41.7219
438,100,CALBLOCK-F-008,439,42,2023-07-01 23:07:08+00:00,292.5005,53.5302,10.4414,321.0376,72.9896,41.7971
439,100,CALBLOCK-F-008,440,43,2023-07-01 23:19:07+00:00,292.5463,53.508,10.4783,321.0775,72.9564,41.8353
440,100,CALBLOCK-F-008,441,44,2023-07-01 23:37:09+00:00,292.4036,53.558,10.3275,320.9186,73.0433,41.6474
441,100,CALBLOCK-F-008,442,45,2023-07-01 23:49:08+00:00,292.4495,53.5358,10.3645,320.9589,73.0101,41.686
442,100,CALBLOCK-F-008,443,46,2023-07-02 00:01:07+00:00,292.5005,53.5302,10.4055,321.0377,72.9896,41.7612
443,100,CALBLOCK-F-008,444,47,2023-07-02 00:13:06+00:00,292.5464,53.508,10.4424,321.0776,72.9564,41.7994
444,100,CALBLOCK-F-008,445,48,2023-07-02 00:31:08+00:00,292.4035,53.558,10.2916,320.9185,73.0433,41.6114
445,100,CALBLOCK-F-008,446,49,2023-07-02 00:43:07+00:00,292.4495,53.5358,10.3286,320.9589,73.0101,41.65
446,100,CALBLOCK-F-008,447,50,2023-07-02 00:55:06+00:00,292.5005,53.5302,10.3696,321.0377,72.9896,41.7253
447,100,CALBLOCK-F-008,448,51,2023-07-02 01:07:05+00:00,292.5464,53.508,10.4065,321.0777,72.9564,41.7636
448,100,CALBLOCK-F-008,449,52,2023-07-02 01:25:07+00:00,292.4035,53.5579,10.2557,320.9184,73.0432,41.5754
449,100,CALBLOCK-F-008,450,53,2023-07-02 01:37:06+00:00,292.4495,53.5358,10.2926,320.9589,73.0101,41.6141
450,100,CALBLOCK-F-008,451,54,2023-07-02 01:49:05+00:00,292.5005,53.5302,10.3337,321.0377,72.9896,41.6894
451,100,CALBLOCK-F-008,452,55,2023-07-02 02:01:04+00:00,292.5464,53.508,10.3706,321.0778,72.9564,41.7278
452,100,CALBLOCK-F-008,453,56,2023-07-02 02:19:06+00:00,292.4035,53.5579,10.2197,320.9183,73.0432,41.5394
453,100,CALBLOCK-F-008,454,57,2023-07-02 02:31:05+00:00,292.4495,53.5358,10.2567,320.9589,73.0101,41.5782
454,100,CALBLOCK-F-008,455,58,2023-07-02 02:43:04+00:00,292.5005,53.5303,10.2978,321.0377,72.9896,41.6536
455,100,CALBLOCK-F-008,456,59,2023-07-02 02:55:03+00:00,292.5464,53.5081,10.3347,321.0779,72.9565,41.692
456,100,CALBLOCK-F-008,457,60,2023-07-02 03:13:05+00:00,292.4035,53.5579,10.1838,320.9183,73.0432,41.5034
457,100,CALBLOCK-F-008,458,61,2023-07-02 03:25:04+00:00,292.4495,53.5357,10.2208,320.9589,73.0101,41.5422
458,100,CALBLOCK-F-008,459,62,2023-07-02 03:37:03+00:00,292.5005,53.5303,10.2619,321.0377,72.9896,41.6177
459,100,CALBLOCK-F-008,460,63,2023-07-02 03:49:02+00:00,292.5465,53.5081,10.2988,321.078,72.9565,41.6561
460,100,CALBLOCK-F-008,461,64,2023-07-02 04:07:04+00:00,292.4034,53.5579,10.1478,320.9182,73.0432,41.4674
461,100,CALBLOCK-F-008,462,65,2023-07-02 04:19:03+00:00,292.4495,53.5357,10.1849,320.9588,73.0101,41.5063
462,100,CALBLOCK-F-008,463,66,2023-07-02 04:31:02+00:00,292.5005,53.5303,10.2259,321.0378,72.9896,41.5818
463,100,CALBLOCK-F-008,464,67,2023-07-02 04:43:01+00:00,292.5465,53.5081,10.2629,321.0781,72.9565,41.6203
464,100,CALBLOCK-F-008,465,68,2023-07-02 05:01:03+00:00,292.4034,53.5578,10.1119,320.9181,73.0432,41.4314
465,100,CALBLOCK-F-008,466,69,2023-07-02 05:13:02+00:00,292.4495,53.5357,10.149,320.9588,73.0101,41.4703
466,100,CALBLOCK-F-008,467,70,2023-07-02 05:25:01+00:00,292.5005,53.5303,10.19,321.0378,72.9896,41.5459
467,100,CALBLOCK-F-008,468,71,2023-07-02 05:37:00+00:00,292.5465,53.5081,10.227,321.0782,72.9565,41.5845
468,100,CALBLOCK-F-008,469,72,2023-07-02 05:55:02+00:00,292.4034,53.5578,10.076,320.918,73.0432,41.3954
469,100,CALBLOCK-F-008,470,73,2023-07-02 06:07:01+00:00,292.4495,53.5357,10.113,320.9588,73.0101,41.4344
470,100,CALBLOCK-F-008,471,74,2023-07-02 06:19:00+00:00,292.5005,53.5303,10.1541,321.0378,72.9896,41.51
471,100,CALBLOCK-F-008,472,75,2023-07-02 06:30:59+00:00,292.5465,53.5082,10.1911,321.0783,72.9565,41.5486
472,100,CALBLOCK-F-008,473,76,2023-07-02 06:49:01+00:00,292.4034,53.5578,10.04,320.9179,73.0431,41.3593
473,100,CALBLOCK-F-008,474,77,2023-07-02 07:01:00+00:00,292.4495,53.5357,10.0771,320.9588,73.0101,41.3985
474,100,CALBLOCK-F-008,475,78,2023-07-02 07:12:59+00:00,292.5005,53.5303,10.1182,321.0378,72.9896,41.4741
475,100,CALBLOCK-F-008,476,79,2023-07-02 07:24:58+00:00,292.5466,53.5082,10.1552,321.0784,72.9565,41.5128
476,100,CALBLOCK-F-008,477,80,2023-07-02 07:43:00+00:00,292.4033,53.5578,10.0041,320.9178,73.0431,41.3233
477,100,CALBLOCK-F-008,478,81,2023-07-02 07:54:59+00:00,292.4495,53.5357,10.0412,320.9587,73.01,41.3625
478,100,CALBLOCK-F-008,479,82,2023-07-02 08:06:58+00:00,292.5005,53.5303,10.0823,321.0379,72.9897,41.4382
479,100,CALBLOCK-F-008,480,83,2023-07-02 08:18:57+00:00,292.5466,53.5082,10.1193,321.0785,72.9565,41.477
480,100,CALBLOCK-F-008,481,84,2023-07-02 08:36:59+00:00,292.4033,53.5577,9.9681,320.9177,73.0431,41.2873
481,100,CALBLOCK-F-008,482,85,2023-07-02 08:48:58+00:00,292.4495,53.5357,10.0053,320.9587,73.01,41.3266
482,100,CALBLOCK-F-008,483,86,2023-07-02 09:00:57+00:00,292.5005,53.5303,10.0463,321.0379,72.9897,41.4022
483,100,CALBLOCK-F-008,484,87,2023-07-02 09:12:56+00:00,292.5466,53.5083,10.0834,321.0785,72.9566,41.4411
484,100,CALBLOCK-F-008,485,88,2023-07-02 09:30:58+00:00,292.4033,53.5577,9.9322,320.9176,73.0431,41.2513
485,100,CALBLOCK-F-008,486,89,2023-07-02 09:42:57+00:00,292.4495,53.5357,9.9693,320.9587,73.01,41.2906
486,100,CALBLOCK-F-008,487,90,2023-07-02 09:54:56+00:00,292.5005,53.5303,10.0104,321.0379,72.9897,41.3663
487,100,CALBLOCK-F-008,488,91,2023-07-02 10:06:55+00:00,292.5467,53.5083,10.0475,321.0786,72.9566,41.4053
488,100,CALBLOCK-F-008,489,92,2023-07-02 10:24:57+00:00,292.4032,53.5577,9.8962,320.9175,73.0431,41.2153
489,100,CALBLOCK-F-008,490,93,2023-07-02 10:36:56+00:00,292.4495,53.5357,9.9334,320.9587,73.01,41.2547
490,100,CALBLOCK-F-008,491,94,2023-07-02 10:48:55+00:00,292.5006,53.5303,9.9745,321.0379,72.9897,41.3304
491,100,CALBLOCK-F-008,492,95,2023-07-02 11:00:54+00:00,292.5467,53.5083,10.0116,321.0787,72.9566,41.3694
492,100,CALBLOCK-F-008,493,96,2023-07-02 11:18:56+00:00,292.4032,53.5576,9.8603,320.9174,73.0431,41.1792
493,100,CALBLOCK-F-008,494,97,2023-07-02 11:30:55+00:00,292.4495,53.5357,9.8975,320.9587,73.01,41.2187
494,100,CALBLOCK-F-008,495,98,2023-07-02 11:42:54+00:00,292.5006,53.5304,9.9385,321.0379,72.9897,41.2945
495,100,CALBLOCK-F-008,496,99,2023-07-02 11:54:53+00:00,292.5467,53.5083,9.9756,321.0788,72.9566,41.3336
496,101,WS,497,0,2023-07-02 12:40:42+00:00,52.3601,-58.4218,41.076,7.4071,-71.1864,89.9503
497,101,WS,498,1,2023-07-02 12:58:24+00:00,52.3832,-58.4548,41.0563,7.3546,-71.2173,90.0
498,101,WS,499,2,2023-07-02 13:16:06+00:00,52.4277,-58.4751,41.0184,7.3546,-71.2481,90.0
499,101,WS,500,3,2023-07-02 13:33:48+00:00,52.451,-58.5081,40.9986,7.3018,-71.2789,90.05
500,102,WS,501,0,2023-07-02 13:54:11+00:00,53.8351,-58.7156,40.6611,8.2988,-71.9601,89.948
501,102,WS,502,1,2023-07-02 14:11:53+00:00,53.8589,-58.7485,40.6407,8.2441,-71.9909,90.0
502,102,WS,503,2,2023-07-02 14:29:35+00:00,53.9041,-58.7686,40.6022,8.2441,-72.0218,90.0
503,102,WS,504,3,2023-07-02 14:47:17+00:00,53.928,-58.8015,40.5817,8.1891,-72.0526,90.0523
504,103,WS,505,0,2023-07-02 15:07:53+00:00,54.4677,-59.5345,38.7906,6.9083,-72.7336,89.9455
505,103,WS,506,1,2023-07-02 15:25:35+00:00,54.4942,-59.567,38.7678,6.8512,-72.7644,90.0
506,103,WS,507,2,2023-07-02 15:43:17+00:00,54.5417,-59.5863,38.7268,6.8512,-72.7953,90.0
507,103,WS,508,3,2023-07-02 16:00:59+00:00,54.5683,-59.6188,38.7039,6.7938,-72.8261,90.0548
508,104,WS,509,0,2023-07-02 16:21:32+00:00,56.113,-59.7335,38.572,8.1662,-73.5069,89.9428
509,104,WS,510,1,2023-07-02 16:39:14+00:00,56.1399,-59.766,38.5487,8.1065,-73.5378,90.0
510,104,WS,511,2,2023-07-02 16:56:56+00:00,56.1878,-59.7852,38.5073,8.1065,-73.5686,90.0
511,104,WS,512,3,2023-07-02 17:14:38+00:00,56.2148,-59.8176,38.484,8.0465,-73.5994,90.0576
512,105,WS,513,0,2023-07-02 17:34:50+00:00,57.4953,-60.1036,37.8529,8.6658,-74.2801,89.9398
513,105,WS,514,1,2023-07-02 17:52:32+00:00,57.5233,-60.1359,37.8286,8.6033,-74.3109,90.0
514,105,WS,515,2,2023-07-02 18:10:14+00:00,57.5723,-60.1548,37.7862,8.6033,-74.3417,90.0
515,105,WS,516,3,2023-07-02 18:27:56+00:00,57.6004,-60.1871,37.7618,8.5404,-74.3726,90.0606
516,106,WS,517,0,2023-07-02 18:48:54+00:00,61.1165,-61.6217,33.9355,7.8984,-76.5982,89.9289
517,106,WS,518,1,2023-07-02 19:06:36+00:00,61.1505,-61.6529,33.9057,7.8253,-76.629,90.0
518,106,WS,519,2,2023-07-02 19:24:18+00:00,61.2044,-61.6701,33.8582,7.8253,-76.6599,90.0
519,106,WS,520,3,2023-07-02 19:42:00+00:00,61.2385,-61.7014,33.8282,7.7517,-76.6907,90.0716
520,107,WS,521,0,2023-07-02 20:02:31+00:00,62.788,-61.8275,33.6279,9.098,-77.3704,89.9244
521,107,WS,522,1,2023-07-02 20:20:13+00:00,62.8225,-61.8587,33.5974,9.0205,-77.4012,90.0
522,107,WS,523,2,2023-07-02 20:37:55+00:00,62.877,-61.8757,33.5494,9.0205,-77.4321,90.0
523,107,WS,524,3,2023-07-02 20:55:37+00:00,62.9117,-61.9069,33.5188,8.9425,-77.4629,90.0762
524,108,WS,525,0,2023-07-02 21:16:37+00:00,58.8579,-60.4935,37.0372,9.0507,-75.053,89.9365
525,108,WS,526,1,2023-07-02 21:34:19+00:00,58.8872,-60.5256,37.0117,8.985,-75.0838,90.0
526,108,WS,527,2,2023-07-02 21:52:01+00:00,58.9372,-60.5441,36.9681,8.985,-75.1147,90.0
527,108,WS,528,3,2023-07-02 22:09:43+00:00,58.9666,-60.5762,36.9425,8.9189,-75.1455,90.0639
528,109,WS,529,0,2023-07-02 22:30:38+00:00,56.9585,-59.2108,40.1286,10.5491,-73.5069,89.9428
529,109,WS,530,1,2023-07-02 22:48:20+00:00,56.9832,-59.2436,40.1074,10.4895,-73.5378,90.0
530,109,WS,531,2,2023-07-02 23:06:02+00:00,57.0294,-59.2635,40.0677,10.4895,-73.5686,90.0
531,109,WS,532,3,2023-07-02 23:23:44+00:00,57.0542,-59.2963,40.0464,10.4295,-73.5994,90.0576
532,110,WS,533,0,2023-07-02 23:44:22+00:00,55.3197,-59.0078,40.2567,9.2106,-72.7336,89.9455
533,110,WS,534,1,2023-07-03 00:02:04+00:00,55.3442,-59.0407,40.2358,9.1535,-72.7644,90.0
534,110,WS,535,2,2023-07-03 00:19:46+00:00,55.3899,-59.0606,40.1965,9.1535,-72.7953,90.0
535,110,WS,536,3,2023-07-03 00:37:28+00:00,55.4145,-59.0934,40.1754,9.0961,-72.8261,90.0548
536,111,WS,537,0,2023-07-03 00:58:06+00:00,54.7058,-58.1989,42.0339,10.5229,-71.9601,89.948
537,111,WS,538,1,2023-07-03 01:15:48+00:00,54.7277,-58.2322,42.0152,10.4682,-71.9909,90.0
538,111,WS,539,2,2023-07-03 01:33:30+00:00,54.7713,-58.2528,41.9782,10.4682,-72.0218,90.0
539,111,WS,540,3,2023-07-03 01:51:12+00:00,54.7933,-58.286,41.9594,10.4132,-72.0526,90.0523
540,112,WS,541,0,2023-07-03 02:11:42+00:00,53.2118,-57.9186,42.3323,9.4988,-71.1864,89.9503
541,112,WS,542,1,2023-07-03 02:29:24+00:00,53.2332,-57.9519,42.3142,9.4462,-71.2173,90.0
542,112,WS,543,2,2023-07-03 02:47:06+00:00,53.2762,-57.9726,42.2777,9.4462,-71.2481,90.0
543,112,WS,544,3,2023-07-03 03:04:48+00:00,53.2978,-58.0059,42.2594,9.3934,-71.2789,90.05
544,113,WS,545,0,2023-07-03 03:25:03+00:00,52.2729,-57.323,43.3969,9.7842,-70.4126,89.9524
545,113,WS,546,1,2023-07-03 03:42:45+00:00,52.2928,-57.3565,43.3801,9.7336,-70.4435,90.0
546,113,WS,547,2,2023-07-03 04:00:27+00:00,52.3344,-57.3776,43.3451,9.7336,-70.4743,90.0
547,113,WS,548,3,2023-07-03 04:18:09+00:00,52.3544,-57.4111,43.3282,9.6829,-70.5051,90.0478
548,114,WS,549,0,2023-07-03 04:38:26+00:00,51.0561,-56.894,44.0158,9.3535,-69.6387,89.9543
549,114,WS,550,1,2023-07-03 04:56:08+00:00,51.0751,-56.9276,43.9999,9.3048,-69.6696,90.0
550,114,WS,551,2,2023-07-03 05:13:50+00:00,51.1158,-56.949,43.9658,9.3048,-69.7004,90.0
551,114,WS,552,3,2023-07-03 05:31:32+00:00,51.1349,-56.9826,43.9497,9.2559,-69.7312,90.0459
552,115,WS,553,0,2023-07-03 05:52:03+00:00,50.5299,-56.0877,45.4275,10.3919,-68.8647,89.9562
553,115,WS,554,1,2023-07-03 06:09:45+00:00,50.5471,-56.1216,45.4133,10.3449,-68.8955,90.0
554,115,WS,555,2,2023-07-03 06:27:27+00:00,50.586,-56.1435,45.381,10.3449,-68.9263,90.0
555,115,WS,556,3,2023-07-03 06:45:09+00:00,50.6032,-56.1774,45.3667,10.2978,-68.9572,90.044
556,116,WS,557,0,2023-07-03 07:05:58+00:00,48.7034,-56.0069,45.247,8.5674,-68.0905,89.9579
557,116,WS,558,1,2023-07-03 07:23:40+00:00,48.7207,-56.0407,45.2327,8.522,-68.1213,90.0
558,116,WS,559,2,2023-07-03 07:41:22+00:00,48.7596,-56.0626,45.2004,8.522,-68.1522,90.0
559,116,WS,560,3,2023-07-03 07:59:04+00:00,48.777,-56.0964,45.186,8.4764,-68.183,90.0423
560,117,WS,561,0,2023-07-03 08:19:35+00:00,48.2488,-55.1782,46.5785,9.5994,-67.3162,89.9594
561,117,WS,562,1,2023-07-03 08:37:17+00:00,48.2644,-55.2122,46.5657,9.5555,-67.3471,90.0
562,117,WS,563,2,2023-07-03 08:54:59+00:00,48.3016,-55.2346,46.5352,9.5555,-67.3779,90.0
563,117,WS,564,3,2023-07-03 09:12:41+00:00,48.3172,-55.2686,46.5223,9.5114,-67.4087,90.0407
564,118,WS,565,0,2023-07-03 09:33:11+00:00,46.8156,-54.8878,46.8173,8.5808,-66.5419,89.9609
565,118,WS,566,1,2023-07-03 09:50:53+00:00,46.8308,-54.9219,46.8049,8.5382,-66.5727,90.0
566,118,WS,567,2,2023-07-03 10:08:35+00:00,46.8676,-54.9444,46.7748,8.5382,-66.6035,90.0
567,118,WS,568,3,2023-07-03 10:26:17+00:00,46.8829,-54.9784,46.7623,8.4955,-66.6344,90.0392
568,119,WS,569,0,2023-07-03 10:46:32+00:00,45.7595,-54.3983,47.4193,8.2957,-65.7674,89.9623
569,119,WS,570,1,2023-07-03 11:04:14+00:00,45.7739,-54.4325,47.4076,8.2545,-65.7982,90.0
570,119,WS,571,2,2023-07-03 11:21:56+00:00,45.8098,-54.4552,47.3784,8.2545,-65.8291,90.0
571,119,WS,572,3,2023-07-03 11:39:38+00:00,45.8243,-54.4893,47.3666,8.213,-65.8599,90.0378
572,120,WS,573,0,2023-07-03 11:59:56+00:00,45.1227,-53.6924,48.3627,8.7649,-64.9929,89.9637
573,120,WS,574,1,2023-07-03 12:17:38+00:00,45.1359,-53.7267,48.352,8.7248,-65.0237,90.0
574,120,WS,575,2,2023-07-03 12:35:20+00:00,45.1706,-53.7497,48.3241,8.7248,-65.0545,90.0
575,120,WS,576,3,2023-07-03 12:53:02+00:00,45.1839,-53.784,48.3134,8.6846,-65.0854,90.0365
576,121,WS,577,0,2023-07-03 13:13:26+00:00,44.6737,-52.8987,49.3966,9.5095,-64.2182,89.9649
577,121,WS,578,1,2023-07-03 13:31:08+00:00,44.6856,-52.9331,49.3871,9.4705,-64.2491,90.0
578,121,WS,579,2,2023-07-03 13:48:50+00:00,44.7189,-52.9565,49.3605,9.4705,-64.2799,90.0
579,121,WS,580,3,2023-07-03 14:06:32+00:00,44.7309,-52.991,49.3509,9.4314,-64.3107,90.0352
580,122,WS,581,0,2023-07-03 14:26:49+00:00,44.0615,-52.1991,50.2228,9.8872,-63.4435,89.9661
581,122,WS,582,1,2023-07-03 14:44:31+00:00,44.0724,-52.2337,50.2142,9.8493,-63.4743,90.0
582,122,WS,583,2,2023-07-03 15:02:13+00:00,44.1047,-52.2574,50.1887,9.8493,-63.5052,90.0
583,122,WS,584,3,2023-07-03 15:19:55+00:00,44.1157,-52.2919,50.18,9.8113,-63.536,90.034
584,123,WS,585,0,2023-07-03 15:40:09+00:00,43.3489,-51.5578,50.9165,10.0353,-62.6687,89.9672
585,123,WS,586,1,2023-07-03 15:57:51+00:00,43.359,-51.5924,50.9086,9.9984,-62.6996,90.0
586,123,WS,587,2,2023-07-03 16:15:33+00:00,43.3903,-51.6164,50.8841,9.9984,-62.7304,90.0
587,123,WS,588,3,2023-07-03 16:33:15+00:00,43.4005,-51.651,50.8761,9.9614,-62.7612,90.0329
588,124,WS,589,0,2023-07-03 16:53:34+00:00,42.2476,-51.1171,51.2843,9.4781,-61.8939,89.9683
589,124,WS,590,1,2023-07-03 17:11:16+00:00,42.2572,-51.1518,51.2767,9.4421,-61.9247,90.0
590,124,WS,591,2,2023-07-03 17:28:58+00:00,42.288,-51.1759,51.2528,9.4421,-61.9555,90.0
591,124,WS,592,3,2023-07-03 17:46:40+00:00,42.2977,-51.2105,51.2452,9.406,-61.9864,90.0318
592,125,WS,593,0,2023-07-03 18:07:01+00:00,41.8626,-50.3225,52.1372,10.1083,-61.1189,89.9693
593,125,WS,594,1,2023-07-03 18:24:43+00:00,41.8713,-50.3572,52.1305,10.0732,-61.1498,90.0
594,125,WS,595,2,2023-07-03 18:42:25+00:00,41.901,-50.3816,52.1076,10.0732,-61.1806,90.0
595,125,WS,596,3,2023-07-03 19:00:07+00:00,41.9097,-50.4163,52.1009,10.038,-61.2114,90.0308
596,126,WS,597,0,2023-07-03 19:20:24+00:00,40.8595,-49.8402,52.5235,9.6681,-60.344,89.9702
